"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"41110";"T001038";"GM0563";"2006JJ00";"    8095"
"41111";"T001038";"GM0563";"2007JJ00";"    8121"
"41112";"T001038";"GM0563";"2008JJ00";"    8155"
"41113";"T001038";"GM0563";"2009JJ00";"    8138"
"41114";"T001038";"GM0563";"2010JJ00";""
"41115";"T001038";"GM0563";"2011JJ00";""
"41116";"T001038";"GM0563";"2012JJ00";""
"41117";"T001038";"GM0563";"2013JJ00";""
"41118";"T001038";"GM0563";"2014JJ00";""
"41119";"T001038";"GM0563";"2015JJ00";""
"41120";"T001038";"GM0563";"2016JJ00";""
"41121";"T001038";"GM0563";"2017JJ00";""
"41122";"T001038";"GM0563";"2018JJ00";""
"41123";"T001038";"GM0424";"1960JJ00";"    4510"
"41124";"T001038";"GM0424";"1961JJ00";"    4717"
"41125";"T001038";"GM0424";"1962JJ00";"    4610"
"41126";"T001038";"GM0424";"1963JJ00";"    4697"
"41127";"T001038";"GM0424";"1964JJ00";"    4781"
"41128";"T001038";"GM0424";"1965JJ00";"    4851"
"41129";"T001038";"GM0424";"1966JJ00";"    4934"
"41130";"T001038";"GM0424";"1967JJ00";"    4960"
"41131";"T001038";"GM0424";"1968JJ00";"    5105"
"41132";"T001038";"GM0424";"1969JJ00";"    5437"
"41133";"T001038";"GM0424";"1970JJ00";"    5724"
"41134";"T001038";"GM0424";"1971JJ00";"    5798"
"41135";"T001038";"GM0424";"1972JJ00";"    5782"
"41136";"T001038";"GM0424";"1973JJ00";"    6041"
"41137";"T001038";"GM0424";"1974JJ00";"    6251"
"41138";"T001038";"GM0424";"1975JJ00";"    6484"
"41139";"T001038";"GM0424";"1976JJ00";"    6567"
"41140";"T001038";"GM0424";"1977JJ00";"    6735"
"41141";"T001038";"GM0424";"1978JJ00";"    6918"
"41142";"T001038";"GM0424";"1979JJ00";"    7050"
"41143";"T001038";"GM0424";"1980JJ00";"    7034"
"41144";"T001038";"GM0424";"1981JJ00";"    7141"
"41145";"T001038";"GM0424";"1982JJ00";"    7134"
"41146";"T001038";"GM0424";"1983JJ00";"    7029"
"41147";"T001038";"GM0424";"1984JJ00";"    6908"
"41148";"T001038";"GM0424";"1985JJ00";"    6835"
"41149";"T001038";"GM0424";"1986JJ00";"    6840"
"41150";"T001038";"GM0424";"1987JJ00";"    6820"
"41151";"T001038";"GM0424";"1988JJ00";"    6809"
"41152";"T001038";"GM0424";"1989JJ00";"    6772"
"41153";"T001038";"GM0424";"1990JJ00";"    6694"
"41154";"T001038";"GM0424";"1991JJ00";"    6745"
"41155";"T001038";"GM0424";"1992JJ00";"    6818"
"41156";"T001038";"GM0424";"1993JJ00";"    6811"
"41157";"T001038";"GM0424";"1994JJ00";"    6840"
"41158";"T001038";"GM0424";"1995JJ00";"    6812"
"41159";"T001038";"GM0424";"1996JJ00";"    6804"
"41160";"T001038";"GM0424";"1997JJ00";"    6854"
"41161";"T001038";"GM0424";"1998JJ00";"    6876"
"41162";"T001038";"GM0424";"1999JJ00";"    6848"
"41163";"T001038";"GM0424";"2000JJ00";"    6808"
"41164";"T001038";"GM0424";"2001JJ00";"    6770"
"41165";"T001038";"GM0424";"2002JJ00";"    6726"
"41166";"T001038";"GM0424";"2003JJ00";"    6647"
"41167";"T001038";"GM0424";"2004JJ00";"    6656"
"41168";"T001038";"GM0424";"2005JJ00";"    6675"
"41169";"T001038";"GM0424";"2006JJ00";"    6645"
"41170";"T001038";"GM0424";"2007JJ00";"    6657"
"41171";"T001038";"GM0424";"2008JJ00";"    6608"
"41172";"T001038";"GM0424";"2009JJ00";"    6561"
"41173";"T001038";"GM0424";"2010JJ00";"    6500"
"41174";"T001038";"GM0424";"2011JJ00";"    6499"
"41175";"T001038";"GM0424";"2012JJ00";"    6466"
"41176";"T001038";"GM0424";"2013JJ00";"    6393"
"41177";"T001038";"GM0424";"2014JJ00";"    6287"
"41178";"T001038";"GM0424";"2015JJ00";"    6249"
"41179";"T001038";"GM0424";"2016JJ00";""
"41180";"T001038";"GM0424";"2017JJ00";""
"41181";"T001038";"GM0424";"2018JJ00";""
"41182";"T001038";"GM0945";"1960JJ00";"    2664"
"41183";"T001038";"GM0945";"1961JJ00";"    2697"
"41184";"T001038";"GM0945";"1962JJ00";"    2818"
"41185";"T001038";"GM0945";"1963JJ00";"    2877"
"41186";"T001038";"GM0945";"1964JJ00";"    2965"
"41187";"T001038";"GM0945";"1965JJ00";"    3057"
"41188";"T001038";"GM0945";"1966JJ00";"    3344"
"41189";"T001038";"GM0945";"1967JJ00";"    3497"
"41190";"T001038";"GM0945";"1968JJ00";"    3612"
"41191";"T001038";"GM0945";"1969JJ00";"    3808"
"41192";"T001038";"GM0945";"1970JJ00";"    4175"
"41193";"T001038";"GM0945";"1971JJ00";"    4381"
"41194";"T001038";"GM0945";"1972JJ00";"    4524"
"41195";"T001038";"GM0945";"1973JJ00";"    4760"
"41196";"T001038";"GM0945";"1974JJ00";"    5021"
"41197";"T001038";"GM0945";"1975JJ00";"    5055"
"41198";"T001038";"GM0945";"1976JJ00";"    5168"
"41199";"T001038";"GM0945";"1977JJ00";"    5150"
"41200";"T001038";"GM0945";"1978JJ00";"    5079"
"41201";"T001038";"GM0945";"1979JJ00";"    5105"
"41202";"T001038";"GM0945";"1980JJ00";"    5116"
"41203";"T001038";"GM0945";"1981JJ00";"    5176"
"41204";"T001038";"GM0945";"1982JJ00";""
"41205";"T001038";"GM0945";"1983JJ00";""
"41206";"T001038";"GM0945";"1984JJ00";""
"41207";"T001038";"GM0945";"1985JJ00";""
"41208";"T001038";"GM0945";"1986JJ00";""
"41209";"T001038";"GM0945";"1987JJ00";""
"41210";"T001038";"GM0945";"1988JJ00";""
"41211";"T001038";"GM0945";"1989JJ00";""
"41212";"T001038";"GM0945";"1990JJ00";""
"41213";"T001038";"GM0945";"1991JJ00";""
"41214";"T001038";"GM0945";"1992JJ00";""
"41215";"T001038";"GM0945";"1993JJ00";""
"41216";"T001038";"GM0945";"1994JJ00";""
"41217";"T001038";"GM0945";"1995JJ00";""
"41218";"T001038";"GM0945";"1996JJ00";""
"41219";"T001038";"GM0945";"1997JJ00";""
"41220";"T001038";"GM0945";"1998JJ00";""
"41221";"T001038";"GM0945";"1999JJ00";""
"41222";"T001038";"GM0945";"2000JJ00";""
"41223";"T001038";"GM0945";"2001JJ00";""
"41224";"T001038";"GM0945";"2002JJ00";""
"41225";"T001038";"GM0945";"2003JJ00";""
"41226";"T001038";"GM0945";"2004JJ00";""
"41227";"T001038";"GM0945";"2005JJ00";""
"41228";"T001038";"GM0945";"2006JJ00";""
"41229";"T001038";"GM0945";"2007JJ00";""
"41230";"T001038";"GM0945";"2008JJ00";""
"41231";"T001038";"GM0945";"2009JJ00";""
"41232";"T001038";"GM0945";"2010JJ00";""
"41233";"T001038";"GM0945";"2011JJ00";""
"41234";"T001038";"GM0945";"2012JJ00";""
"41235";"T001038";"GM0945";"2013JJ00";""
"41236";"T001038";"GM0945";"2014JJ00";""
"41237";"T001038";"GM0945";"2015JJ00";""
"41238";"T001038";"GM0945";"2016JJ00";""
"41239";"T001038";"GM0945";"2017JJ00";""
"41240";"T001038";"GM0945";"2018JJ00";""
"41241";"T001038";"GM0029";"1960JJ00";"    3654"
"41242";"T001038";"GM0029";"1961JJ00";"    3582"
"41243";"T001038";"GM0029";"1962JJ00";"    3600"
"41244";"T001038";"GM0029";"1963JJ00";"    3629"
"41245";"T001038";"GM0029";"1964JJ00";"    3650"
"41246";"T001038";"GM0029";"1965JJ00";"    3633"
"41247";"T001038";"GM0029";"1966JJ00";"    3603"
"41248";"T001038";"GM0029";"1967JJ00";"    3560"
"41249";"T001038";"GM0029";"1968JJ00";"    3543"
"41250";"T001038";"GM0029";"1969JJ00";"    3577"
"41251";"T001038";"GM0029";"1970JJ00";"    3695"
"41252";"T001038";"GM0029";"1971JJ00";"    3717"
"41253";"T001038";"GM0029";"1972JJ00";"    3908"
"41254";"T001038";"GM0029";"1973JJ00";"    3909"
"41255";"T001038";"GM0029";"1974JJ00";"    3974"
"41256";"T001038";"GM0029";"1975JJ00";"    4084"
"41257";"T001038";"GM0029";"1976JJ00";"    4147"
"41258";"T001038";"GM0029";"1977JJ00";"    4240"
"41259";"T001038";"GM0029";"1978JJ00";"    4466"
"41260";"T001038";"GM0029";"1979JJ00";"    4567"
"41261";"T001038";"GM0029";"1980JJ00";"    4690"
"41262";"T001038";"GM0029";"1981JJ00";"    4748"
"41263";"T001038";"GM0029";"1982JJ00";"    4829"
"41264";"T001038";"GM0029";"1983JJ00";"    4887"
"41265";"T001038";"GM0029";"1984JJ00";"    4900"
"41266";"T001038";"GM0029";"1985JJ00";"    4881"
"41267";"T001038";"GM0029";"1986JJ00";"    4920"
"41268";"T001038";"GM0029";"1987JJ00";"    4912"
"41269";"T001038";"GM0029";"1988JJ00";"    4953"
"41270";"T001038";"GM0029";"1989JJ00";"    5022"
"41271";"T001038";"GM0029";"1990JJ00";""
"41272";"T001038";"GM0029";"1991JJ00";""
"41273";"T001038";"GM0029";"1992JJ00";""
"41274";"T001038";"GM0029";"1993JJ00";""
"41275";"T001038";"GM0029";"1994JJ00";""
"41276";"T001038";"GM0029";"1995JJ00";""
"41277";"T001038";"GM0029";"1996JJ00";""
"41278";"T001038";"GM0029";"1997JJ00";""
"41279";"T001038";"GM0029";"1998JJ00";""
"41280";"T001038";"GM0029";"1999JJ00";""
"41281";"T001038";"GM0029";"2000JJ00";""
"41282";"T001038";"GM0029";"2001JJ00";""
"41283";"T001038";"GM0029";"2002JJ00";""
"41284";"T001038";"GM0029";"2003JJ00";""
"41285";"T001038";"GM0029";"2004JJ00";""
"41286";"T001038";"GM0029";"2005JJ00";""
"41287";"T001038";"GM0029";"2006JJ00";""
"41288";"T001038";"GM0029";"2007JJ00";""
"41289";"T001038";"GM0029";"2008JJ00";""
"41290";"T001038";"GM0029";"2009JJ00";""
"41291";"T001038";"GM0029";"2010JJ00";""
"41292";"T001038";"GM0029";"2011JJ00";""
"41293";"T001038";"GM0029";"2012JJ00";""
"41294";"T001038";"GM0029";"2013JJ00";""
"41295";"T001038";"GM0029";"2014JJ00";""
"41296";"T001038";"GM0029";"2015JJ00";""
"41297";"T001038";"GM0029";"2016JJ00";""
"41298";"T001038";"GM0029";"2017JJ00";""
"41299";"T001038";"GM0029";"2018JJ00";""
"41300";"T001038";"GM0565";"1960JJ00";"   18984"
"41301";"T001038";"GM0565";"1961JJ00";"   19390"
"41302";"T001038";"GM0565";"1962JJ00";"   19662"
"41303";"T001038";"GM0565";"1963JJ00";"   19937"
"41304";"T001038";"GM0565";"1964JJ00";"   20239"
"41305";"T001038";"GM0565";"1965JJ00";"   20570"
"41306";"T001038";"GM0565";"1966JJ00";"   20790"
"41307";"T001038";"GM0565";"1967JJ00";"   20997"
"41308";"T001038";"GM0565";"1968JJ00";"   21468"
"41309";"T001038";"GM0565";"1969JJ00";"   21928"
"41310";"T001038";"GM0565";"1970JJ00";"   22306"
"41311";"T001038";"GM0565";"1971JJ00";"   22363"
"41312";"T001038";"GM0565";"1972JJ00";"   22504"
"41313";"T001038";"GM0565";"1973JJ00";"   23009"
"41314";"T001038";"GM0565";"1974JJ00";"   23250"
"41315";"T001038";"GM0565";"1975JJ00";"   23574"
"41316";"T001038";"GM0565";"1976JJ00";"   24117"
"41317";"T001038";"GM0565";"1977JJ00";"   24474"
"41318";"T001038";"GM0565";"1978JJ00";"   24536"
"41319";"T001038";"GM0565";"1979JJ00";"   25031"
"41320";"T001038";"GM0565";"1980JJ00";"   25156"
"41321";"T001038";"GM0565";"1981JJ00";"   25298"
"41322";"T001038";"GM0565";"1982JJ00";"   25584"
"41323";"T001038";"GM0565";"1983JJ00";"   25869"
"41324";"T001038";"GM0565";"1984JJ00";"   26145"
"41325";"T001038";"GM0565";"1985JJ00";"   26399"
"41326";"T001038";"GM0565";"1986JJ00";"   26574"
"41327";"T001038";"GM0565";"1987JJ00";"   26933"
"41328";"T001038";"GM0565";"1988JJ00";"   27396"
"41329";"T001038";"GM0565";"1989JJ00";"   27683"
"41330";"T001038";"GM0565";"1990JJ00";"   27898"
"41331";"T001038";"GM0565";"1991JJ00";"   27987"
"41332";"T001038";"GM0565";"1992JJ00";"   28100"
"41333";"T001038";"GM0565";"1993JJ00";"   28259"
"41334";"T001038";"GM0565";"1994JJ00";"   28394"
"41335";"T001038";"GM0565";"1995JJ00";"   28513"
"41336";"T001038";"GM0565";"1996JJ00";"   28614"
"41337";"T001038";"GM0565";"1997JJ00";"   28548"
"41338";"T001038";"GM0565";"1998JJ00";"   28722"
"41339";"T001038";"GM0565";"1999JJ00";"   28856"
"41340";"T001038";"GM0565";"2000JJ00";"   29092"
"41341";"T001038";"GM0565";"2001JJ00";"   29061"
"41342";"T001038";"GM0565";"2002JJ00";"   28928"
"41343";"T001038";"GM0565";"2003JJ00";"   28774"
"41344";"T001038";"GM0565";"2004JJ00";""
"41345";"T001038";"GM0565";"2005JJ00";""
"41346";"T001038";"GM0565";"2006JJ00";""
"41347";"T001038";"GM0565";"2007JJ00";""
"41348";"T001038";"GM0565";"2008JJ00";""
"41349";"T001038";"GM0565";"2009JJ00";""
"41350";"T001038";"GM0565";"2010JJ00";""
"41351";"T001038";"GM0565";"2011JJ00";""
"41352";"T001038";"GM0565";"2012JJ00";""
"41353";"T001038";"GM0565";"2013JJ00";""
"41354";"T001038";"GM0565";"2014JJ00";""
"41355";"T001038";"GM0565";"2015JJ00";""
"41356";"T001038";"GM0565";"2016JJ00";""
"41357";"T001038";"GM0565";"2017JJ00";""
"41358";"T001038";"GM0565";"2018JJ00";""
"41359";"T001038";"GM0425";"1960JJ00";"   14579"
"41360";"T001038";"GM0425";"1961JJ00";"   15256"
"41361";"T001038";"GM0425";"1962JJ00";"   15901"
"41362";"T001038";"GM0425";"1963JJ00";"   16174"
"41363";"T001038";"GM0425";"1964JJ00";"   16387"
"41364";"T001038";"GM0425";"1965JJ00";"   16391"
"41365";"T001038";"GM0425";"1966JJ00";"   16775"
"41366";"T001038";"GM0425";"1967JJ00";"   17003"
"41367";"T001038";"GM0425";"1968JJ00";"   17402"
"41368";"T001038";"GM0425";"1969JJ00";"   17318"
"41369";"T001038";"GM0425";"1970JJ00";"   17447"
"41370";"T001038";"GM0425";"1971JJ00";"   17268"
"41371";"T001038";"GM0425";"1972JJ00";"   17301"
"41372";"T001038";"GM0425";"1973JJ00";"   17549"
"41373";"T001038";"GM0425";"1974JJ00";"   17692"
"41374";"T001038";"GM0425";"1975JJ00";"   17485"
"41375";"T001038";"GM0425";"1976JJ00";"   17319"
"41376";"T001038";"GM0425";"1977JJ00";"   17238"
"41377";"T001038";"GM0425";"1978JJ00";"   17169"
"41378";"T001038";"GM0425";"1979JJ00";"   17000"
"41379";"T001038";"GM0425";"1980JJ00";"   16834"
"41380";"T001038";"GM0425";"1981JJ00";"   16651"
"41381";"T001038";"GM0425";"1982JJ00";"   16533"
"41382";"T001038";"GM0425";"1983JJ00";"   16418"
"41383";"T001038";"GM0425";"1984JJ00";"   16275"
"41384";"T001038";"GM0425";"1985JJ00";"   16251"
"41385";"T001038";"GM0425";"1986JJ00";"   16274"
"41386";"T001038";"GM0425";"1987JJ00";"   16305"
"41387";"T001038";"GM0425";"1988JJ00";"   16272"
"41388";"T001038";"GM0425";"1989JJ00";"   16101"
"41389";"T001038";"GM0425";"1990JJ00";"   16211"
"41390";"T001038";"GM0425";"1991JJ00";"   16255"
"41391";"T001038";"GM0425";"1992JJ00";"   16503"
"41392";"T001038";"GM0425";"1993JJ00";"   16516"
"41393";"T001038";"GM0425";"1994JJ00";"   16570"
"41394";"T001038";"GM0425";"1995JJ00";"   16564"
"41395";"T001038";"GM0425";"1996JJ00";"   16637"
"41396";"T001038";"GM0425";"1997JJ00";"   16797"
"41397";"T001038";"GM0425";"1998JJ00";"   16807"
"41398";"T001038";"GM0425";"1999JJ00";"   16875"
"41399";"T001038";"GM0425";"2000JJ00";"   17006"
"41400";"T001038";"GM0425";"2001JJ00";"   16872"
"41401";"T001038";"GM0425";"2002JJ00";"   16960"
"41402";"T001038";"GM0425";"2003JJ00";"   16947"
"41403";"T001038";"GM0425";"2004JJ00";"   17031"
"41404";"T001038";"GM0425";"2005JJ00";"   17110"
"41405";"T001038";"GM0425";"2006JJ00";"   17104"
"41406";"T001038";"GM0425";"2007JJ00";"   17168"
"41407";"T001038";"GM0425";"2008JJ00";"   17140"
"41408";"T001038";"GM0425";"2009JJ00";"   16998"
"41409";"T001038";"GM0425";"2010JJ00";"   17152"
"41410";"T001038";"GM0425";"2011JJ00";"   17185"
"41411";"T001038";"GM0425";"2012JJ00";"   17163"
"41412";"T001038";"GM0425";"2013JJ00";"   17263"
"41413";"T001038";"GM0425";"2014JJ00";"   17205"
"41414";"T001038";"GM0425";"2015JJ00";"   17209"
"41415";"T001038";"GM0425";"2016JJ00";""
"41416";"T001038";"GM0425";"2017JJ00";""
"41417";"T001038";"GM0425";"2018JJ00";""
"41418";"T001038";"GM1740";"1960JJ00";""
"41419";"T001038";"GM1740";"1961JJ00";""
"41420";"T001038";"GM1740";"1962JJ00";""
"41421";"T001038";"GM1740";"1963JJ00";""
"41422";"T001038";"GM1740";"1964JJ00";""
"41423";"T001038";"GM1740";"1965JJ00";""
"41424";"T001038";"GM1740";"1966JJ00";""
"41425";"T001038";"GM1740";"1967JJ00";""
"41426";"T001038";"GM1740";"1968JJ00";""
"41427";"T001038";"GM1740";"1969JJ00";""
"41428";"T001038";"GM1740";"1970JJ00";""
"41429";"T001038";"GM1740";"1971JJ00";""
"41430";"T001038";"GM1740";"1972JJ00";""
"41431";"T001038";"GM1740";"1973JJ00";""
"41432";"T001038";"GM1740";"1974JJ00";""
"41433";"T001038";"GM1740";"1975JJ00";""
"41434";"T001038";"GM1740";"1976JJ00";""
"41435";"T001038";"GM1740";"1977JJ00";""
"41436";"T001038";"GM1740";"1978JJ00";""
"41437";"T001038";"GM1740";"1979JJ00";""
"41438";"T001038";"GM1740";"1980JJ00";""
"41439";"T001038";"GM1740";"1981JJ00";""
"41440";"T001038";"GM1740";"1982JJ00";""
"41441";"T001038";"GM1740";"1983JJ00";""
"41442";"T001038";"GM1740";"1984JJ00";""
"41443";"T001038";"GM1740";"1985JJ00";""
"41444";"T001038";"GM1740";"1986JJ00";""
"41445";"T001038";"GM1740";"1987JJ00";""
"41446";"T001038";"GM1740";"1988JJ00";""
"41447";"T001038";"GM1740";"1989JJ00";""
"41448";"T001038";"GM1740";"1990JJ00";""
"41449";"T001038";"GM1740";"1991JJ00";""
"41450";"T001038";"GM1740";"1992JJ00";""
"41451";"T001038";"GM1740";"1993JJ00";""
"41452";"T001038";"GM1740";"1994JJ00";""
"41453";"T001038";"GM1740";"1995JJ00";""
"41454";"T001038";"GM1740";"1996JJ00";""
"41455";"T001038";"GM1740";"1997JJ00";""
"41456";"T001038";"GM1740";"1998JJ00";""
"41457";"T001038";"GM1740";"1999JJ00";""
"41458";"T001038";"GM1740";"2000JJ00";""
"41459";"T001038";"GM1740";"2001JJ00";""
"41460";"T001038";"GM1740";"2002JJ00";""
"41461";"T001038";"GM1740";"2003JJ00";""
"41462";"T001038";"GM1740";"2004JJ00";"   22289"
"41463";"T001038";"GM1740";"2005JJ00";"   22359"
"41464";"T001038";"GM1740";"2006JJ00";"   22378"
"41465";"T001038";"GM1740";"2007JJ00";"   22309"
"41466";"T001038";"GM1740";"2008JJ00";"   22424"
"41467";"T001038";"GM1740";"2009JJ00";"   22561"
"41468";"T001038";"GM1740";"2010JJ00";"   22553"
"41469";"T001038";"GM1740";"2011JJ00";"   22620"
"41470";"T001038";"GM1740";"2012JJ00";"   22614"
"41471";"T001038";"GM1740";"2013JJ00";"   22593"
"41472";"T001038";"GM1740";"2014JJ00";"   22555"
"41473";"T001038";"GM1740";"2015JJ00";"   22728"
"41474";"T001038";"GM1740";"2016JJ00";"   23049"
"41475";"T001038";"GM1740";"2017JJ00";"   23303"
"41476";"T001038";"GM1740";"2018JJ00";"   23615"
"41477";"T001038";"GM0426";"1960JJ00";"    3114"
"41478";"T001038";"GM0426";"1961JJ00";"    3156"
"41479";"T001038";"GM0426";"1962JJ00";"    3245"
"41480";"T001038";"GM0426";"1963JJ00";"    3337"
"41481";"T001038";"GM0426";"1964JJ00";"    3404"
"41482";"T001038";"GM0426";"1965JJ00";"    3487"
"41483";"T001038";"GM0426";"1966JJ00";"    3528"
"41484";"T001038";"GM0426";"1967JJ00";"    3619"
"41485";"T001038";"GM0426";"1968JJ00";"    3705"
"41486";"T001038";"GM0426";"1969JJ00";"    3733"
"41487";"T001038";"GM0426";"1970JJ00";"    3756"
"41488";"T001038";"GM0426";"1971JJ00";"    4115"
"41489";"T001038";"GM0426";"1972JJ00";"    4582"
"41490";"T001038";"GM0426";"1973JJ00";"    4702"
"41491";"T001038";"GM0426";"1974JJ00";"    4793"
"41492";"T001038";"GM0426";"1975JJ00";"    4877"
"41493";"T001038";"GM0426";"1976JJ00";"    4938"
"41494";"T001038";"GM0426";"1977JJ00";"    4917"
"41495";"T001038";"GM0426";"1978JJ00";"    4957"
"41496";"T001038";"GM0426";"1979JJ00";"    4967"
"41497";"T001038";"GM0426";"1980JJ00";"    4955"
"41498";"T001038";"GM0426";"1981JJ00";"    4922"
"41499";"T001038";"GM0426";"1982JJ00";"    4954"
"41500";"T001038";"GM0426";"1983JJ00";"    4956"
"41501";"T001038";"GM0426";"1984JJ00";"    4897"
"41502";"T001038";"GM0426";"1985JJ00";"    4891"
"41503";"T001038";"GM0426";"1986JJ00";"    4894"
"41504";"T001038";"GM0426";"1987JJ00";"    4925"
"41505";"T001038";"GM0426";"1988JJ00";"    4917"
"41506";"T001038";"GM0426";"1989JJ00";"    5030"
"41507";"T001038";"GM0426";"1990JJ00";"    5177"
"41508";"T001038";"GM0426";"1991JJ00";"    5241"
"41509";"T001038";"GM0426";"1992JJ00";"    5254"
"41510";"T001038";"GM0426";"1993JJ00";"    5293"
"41511";"T001038";"GM0426";"1994JJ00";"    5270"
"41512";"T001038";"GM0426";"1995JJ00";"    5223"
"41513";"T001038";"GM0426";"1996JJ00";"    5216"
"41514";"T001038";"GM0426";"1997JJ00";"    5195"
"41515";"T001038";"GM0426";"1998JJ00";"    5125"
"41516";"T001038";"GM0426";"1999JJ00";"    5104"
"41517";"T001038";"GM0426";"2000JJ00";"    5123"
"41518";"T001038";"GM0426";"2001JJ00";"    5076"
"41519";"T001038";"GM0426";"2002JJ00";""
"41520";"T001038";"GM0426";"2003JJ00";""
"41521";"T001038";"GM0426";"2004JJ00";""
"41522";"T001038";"GM0426";"2005JJ00";""
"41523";"T001038";"GM0426";"2006JJ00";""
"41524";"T001038";"GM0426";"2007JJ00";""
"41525";"T001038";"GM0426";"2008JJ00";""
"41526";"T001038";"GM0426";"2009JJ00";""
"41527";"T001038";"GM0426";"2010JJ00";""
"41528";"T001038";"GM0426";"2011JJ00";""
"41529";"T001038";"GM0426";"2012JJ00";""
"41530";"T001038";"GM0426";"2013JJ00";""
"41531";"T001038";"GM0426";"2014JJ00";""
"41532";"T001038";"GM0426";"2015JJ00";""
"41533";"T001038";"GM0426";"2016JJ00";""
"41534";"T001038";"GM0426";"2017JJ00";""
"41535";"T001038";"GM0426";"2018JJ00";""
"41536";"T001038";"GM0643";"1960JJ00";""
"41537";"T001038";"GM0643";"1961JJ00";""
"41538";"T001038";"GM0643";"1962JJ00";""
"41539";"T001038";"GM0643";"1963JJ00";""
"41540";"T001038";"GM0643";"1964JJ00";""
"41541";"T001038";"GM0643";"1965JJ00";""
"41542";"T001038";"GM0643";"1966JJ00";""
"41543";"T001038";"GM0643";"1967JJ00";""
"41544";"T001038";"GM0643";"1968JJ00";""
"41545";"T001038";"GM0643";"1969JJ00";""
"41546";"T001038";"GM0643";"1970JJ00";""
"41547";"T001038";"GM0643";"1971JJ00";""
"41548";"T001038";"GM0643";"1972JJ00";""
"41549";"T001038";"GM0643";"1973JJ00";""
"41550";"T001038";"GM0643";"1974JJ00";""
"41551";"T001038";"GM0643";"1975JJ00";""
"41552";"T001038";"GM0643";"1976JJ00";""
"41553";"T001038";"GM0643";"1977JJ00";""
"41554";"T001038";"GM0643";"1978JJ00";""
"41555";"T001038";"GM0643";"1979JJ00";""
"41556";"T001038";"GM0643";"1980JJ00";""
"41557";"T001038";"GM0643";"1981JJ00";""
"41558";"T001038";"GM0643";"1982JJ00";""
"41559";"T001038";"GM0643";"1983JJ00";""
"41560";"T001038";"GM0643";"1984JJ00";""
"41561";"T001038";"GM0643";"1985JJ00";"   13861"
"41562";"T001038";"GM0643";"1986JJ00";"   14067"
"41563";"T001038";"GM0643";"1987JJ00";"   14213"
"41564";"T001038";"GM0643";"1988JJ00";"   14394"
"41565";"T001038";"GM0643";"1989JJ00";"   14491"
"41566";"T001038";"GM0643";"1990JJ00";"   14604"
"41567";"T001038";"GM0643";"1991JJ00";"   14567"
"41568";"T001038";"GM0643";"1992JJ00";"   14658"
"41569";"T001038";"GM0643";"1993JJ00";"   14673"
"41570";"T001038";"GM0643";"1994JJ00";"   14652"
"41571";"T001038";"GM0643";"1995JJ00";"   14683"
"41572";"T001038";"GM0643";"1996JJ00";"   14833"
"41573";"T001038";"GM0643";"1997JJ00";"   14860"
"41574";"T001038";"GM0643";"1998JJ00";"   14843"
"41575";"T001038";"GM0643";"1999JJ00";"   14870"
"41576";"T001038";"GM0643";"2000JJ00";"   14809"
"41577";"T001038";"GM0643";"2001JJ00";"   14894"
"41578";"T001038";"GM0643";"2002JJ00";"   14910"
"41579";"T001038";"GM0643";"2003JJ00";"   14860"
"41580";"T001038";"GM0643";"2004JJ00";"   14831"
"41581";"T001038";"GM0643";"2005JJ00";"   14768"
"41582";"T001038";"GM0643";"2006JJ00";"   14690"
