"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"6954376";"T001038";"14800";"T001019";"PV24  ";"1996JJ00";"    3996"
"6954377";"T001038";"14800";"T001019";"PV24  ";"1997JJ00";"    3941"
"6954378";"T001038";"14800";"T001019";"PV24  ";"1998JJ00";"    3962"
"6954379";"T001038";"14800";"T001019";"PV24  ";"1999JJ00";"    4051"
"6954380";"T001038";"14800";"T001019";"PV24  ";"2000JJ00";"    4342"
"6954381";"T001038";"14800";"T001019";"PV24  ";"2001JJ00";"    4612"
"6954382";"T001038";"14800";"T001019";"PV24  ";"2002JJ00";"    4992"
"6954383";"T001038";"14800";"T001019";"PV24  ";"2003JJ00";"    5147"
"6954384";"T001038";"14800";"T001019";"PV24  ";"2004JJ00";"    5351"
"6954385";"T001038";"14800";"T001019";"PV24  ";"2005JJ00";"    5569"
"6954386";"T001038";"14800";"T001019";"PV24  ";"2006JJ00";"    5703"
"6954387";"T001038";"14800";"T001019";"PV24  ";"2007JJ00";"    5818"
"6954388";"T001038";"14800";"T001019";"PV24  ";"2008JJ00";"    5990"
"6954389";"T001038";"14800";"T001019";"PV24  ";"2009JJ00";"    6094"
"6954390";"T001038";"14800";"T001019";"PV24  ";"2010JJ00";"    6328"
"6954391";"T001038";"14800";"T001019";"PV24  ";"2011JJ00";"    6377"
"6954392";"T001038";"14800";"T001019";"PV24  ";"2012JJ00";"    6504"
"6954393";"T001038";"14800";"T001019";"PV24  ";"2013JJ00";"    6670"
"6954394";"T001038";"14800";"T001019";"PV24  ";"2014JJ00";"    6510"
"6954395";"T001038";"14800";"T001019";"PV24  ";"2015JJ00";"    6294"
"6954396";"T001038";"14800";"T001019";"PV24  ";"2016JJ00";"    6243"
"6954397";"T001038";"14800";"T001019";"PV24  ";"2017JJ00";"    6232"
"6954398";"T001038";"14800";"T001019";"PV24  ";"2018JJ00";"    6640"
"6954399";"T001038";"14800";"T001019";"PV24  ";"2019JJ00";"    6499"
"7096160";"T001038";"14900";"T001019";"PV20  ";"1988JJ00";"    5621"
"7096161";"T001038";"14900";"T001019";"PV20  ";"1989JJ00";"    5734"
"7096162";"T001038";"14900";"T001019";"PV20  ";"1990JJ00";"    5776"
"7096163";"T001038";"14900";"T001019";"PV20  ";"1991JJ00";"    5779"
"7096164";"T001038";"14900";"T001019";"PV20  ";"1992JJ00";"    6095"
"7096165";"T001038";"14900";"T001019";"PV20  ";"1993JJ00";"    6661"
"7096166";"T001038";"14900";"T001019";"PV20  ";"1994JJ00";"    6968"
"7096167";"T001038";"14900";"T001019";"PV20  ";"1995JJ00";"    6914"
"7096168";"T001038";"14900";"T001019";"PV20  ";"1996JJ00";"    9180"
"7096169";"T001038";"14900";"T001019";"PV20  ";"1997JJ00";"    8741"
"7096170";"T001038";"14900";"T001019";"PV20  ";"1998JJ00";"    8140"
"7096171";"T001038";"14900";"T001019";"PV20  ";"1999JJ00";"    7862"
"7096172";"T001038";"14900";"T001019";"PV20  ";"2000JJ00";"    7696"
"7096173";"T001038";"14900";"T001019";"PV20  ";"2001JJ00";"    7786"
"7096174";"T001038";"14900";"T001019";"PV20  ";"2002JJ00";"    8089"
"7096175";"T001038";"14900";"T001019";"PV20  ";"2003JJ00";"    8102"
"7096176";"T001038";"14900";"T001019";"PV20  ";"2004JJ00";"    7887"
"7096177";"T001038";"14900";"T001019";"PV20  ";"2005JJ00";"    8115"
"7096178";"T001038";"14900";"T001019";"PV20  ";"2006JJ00";"    8134"
"7096179";"T001038";"14900";"T001019";"PV20  ";"2007JJ00";"    8126"
"7096180";"T001038";"14900";"T001019";"PV20  ";"2008JJ00";"    8235"
"7096181";"T001038";"14900";"T001019";"PV20  ";"2009JJ00";"    8383"
"7096182";"T001038";"14900";"T001019";"PV20  ";"2010JJ00";"    8104"
"7096183";"T001038";"14900";"T001019";"PV20  ";"2011JJ00";"    8143"
"7096184";"T001038";"14900";"T001019";"PV20  ";"2012JJ00";"    8343"
"7096185";"T001038";"14900";"T001019";"PV20  ";"2013JJ00";"    8470"
"7096186";"T001038";"14900";"T001019";"PV20  ";"2014JJ00";"    8680"
"7096187";"T001038";"14900";"T001019";"PV20  ";"2015JJ00";"    8328"
"7096188";"T001038";"14900";"T001019";"PV20  ";"2016JJ00";"    8217"
"7096189";"T001038";"14900";"T001019";"PV20  ";"2017JJ00";"    8161"
"7096190";"T001038";"14900";"T001019";"PV20  ";"2018JJ00";"    7898"
"7096191";"T001038";"14900";"T001019";"PV20  ";"2019JJ00";"    8659"
"7096288";"T001038";"14900";"T001019";"PV24  ";"1988JJ00";"    1549"
"7096289";"T001038";"14900";"T001019";"PV24  ";"1989JJ00";"    1587"
"7096290";"T001038";"14900";"T001019";"PV24  ";"1990JJ00";"    1723"
"7096291";"T001038";"14900";"T001019";"PV24  ";"1991JJ00";"    1838"
"7096292";"T001038";"14900";"T001019";"PV24  ";"1992JJ00";"    2096"
"7096293";"T001038";"14900";"T001019";"PV24  ";"1993JJ00";"    2399"
"7096294";"T001038";"14900";"T001019";"PV24  ";"1994JJ00";"    2733"
"7096295";"T001038";"14900";"T001019";"PV24  ";"1995JJ00";"    2621"
"7096296";"T001038";"14900";"T001019";"PV24  ";"1996JJ00";"    4083"
"7096297";"T001038";"14900";"T001019";"PV24  ";"1997JJ00";"    4030"
"7096298";"T001038";"14900";"T001019";"PV24  ";"1998JJ00";"    3991"
"7096299";"T001038";"14900";"T001019";"PV24  ";"1999JJ00";"    4031"
"7096300";"T001038";"14900";"T001019";"PV24  ";"2000JJ00";"    4087"
"7096301";"T001038";"14900";"T001019";"PV24  ";"2001JJ00";"    4388"
"7096302";"T001038";"14900";"T001019";"PV24  ";"2002JJ00";"    4664"
"7096303";"T001038";"14900";"T001019";"PV24  ";"2003JJ00";"    5026"
"7096304";"T001038";"14900";"T001019";"PV24  ";"2004JJ00";"    5123"
"7096305";"T001038";"14900";"T001019";"PV24  ";"2005JJ00";"    5350"
"7096306";"T001038";"14900";"T001019";"PV24  ";"2006JJ00";"    5538"
"7096307";"T001038";"14900";"T001019";"PV24  ";"2007JJ00";"    5707"
"7096308";"T001038";"14900";"T001019";"PV24  ";"2008JJ00";"    5804"
"7096309";"T001038";"14900";"T001019";"PV24  ";"2009JJ00";"    5931"
"7096310";"T001038";"14900";"T001019";"PV24  ";"2010JJ00";"    6070"
"7096311";"T001038";"14900";"T001019";"PV24  ";"2011JJ00";"    6307"
"7096312";"T001038";"14900";"T001019";"PV24  ";"2012JJ00";"    6362"
"7096313";"T001038";"14900";"T001019";"PV24  ";"2013JJ00";"    6498"
"7096314";"T001038";"14900";"T001019";"PV24  ";"2014JJ00";"    6622"
"7096315";"T001038";"14900";"T001019";"PV24  ";"2015JJ00";"    6493"
"7096316";"T001038";"14900";"T001019";"PV24  ";"2016JJ00";"    6274"
"7096317";"T001038";"14900";"T001019";"PV24  ";"2017JJ00";"    6218"
"7096318";"T001038";"14900";"T001019";"PV24  ";"2018JJ00";"    6206"
"7096319";"T001038";"14900";"T001019";"PV24  ";"2019JJ00";"    6635"
"7238080";"T001038";"15000";"T001019";"PV20  ";"1988JJ00";"    5391"
"7238081";"T001038";"15000";"T001019";"PV20  ";"1989JJ00";"    5569"
"7238082";"T001038";"15000";"T001019";"PV20  ";"1990JJ00";"    5712"
"7238083";"T001038";"15000";"T001019";"PV20  ";"1991JJ00";"    5736"
"7238084";"T001038";"15000";"T001019";"PV20  ";"1992JJ00";"    5755"
"7238085";"T001038";"15000";"T001019";"PV20  ";"1993JJ00";"    6067"
"7238086";"T001038";"15000";"T001019";"PV20  ";"1994JJ00";"    6629"
"7238087";"T001038";"15000";"T001019";"PV20  ";"1995JJ00";"    6939"
"7238088";"T001038";"15000";"T001019";"PV20  ";"1996JJ00";"    6904"
"7238089";"T001038";"15000";"T001019";"PV20  ";"1997JJ00";"    9148"
"7238090";"T001038";"15000";"T001019";"PV20  ";"1998JJ00";"    8713"
"7238091";"T001038";"15000";"T001019";"PV20  ";"1999JJ00";"    8108"
"7238092";"T001038";"15000";"T001019";"PV20  ";"2000JJ00";"    7853"
"7238093";"T001038";"15000";"T001019";"PV20  ";"2001JJ00";"    7671"
"7238094";"T001038";"15000";"T001019";"PV20  ";"2002JJ00";"    7770"
"7238095";"T001038";"15000";"T001019";"PV20  ";"2003JJ00";"    8097"
"7238096";"T001038";"15000";"T001019";"PV20  ";"2004JJ00";"    8057"
"7238097";"T001038";"15000";"T001019";"PV20  ";"2005JJ00";"    7864"
"7238098";"T001038";"15000";"T001019";"PV20  ";"2006JJ00";"    8082"
"7238099";"T001038";"15000";"T001019";"PV20  ";"2007JJ00";"    8102"
"7238100";"T001038";"15000";"T001019";"PV20  ";"2008JJ00";"    8096"
"7238101";"T001038";"15000";"T001019";"PV20  ";"2009JJ00";"    8183"
"7238102";"T001038";"15000";"T001019";"PV20  ";"2010JJ00";"    8369"
"7238103";"T001038";"15000";"T001019";"PV20  ";"2011JJ00";"    8106"
"7238104";"T001038";"15000";"T001019";"PV20  ";"2012JJ00";"    8137"
"7238105";"T001038";"15000";"T001019";"PV20  ";"2013JJ00";"    8306"
"7238106";"T001038";"15000";"T001019";"PV20  ";"2014JJ00";"    8441"
"7238107";"T001038";"15000";"T001019";"PV20  ";"2015JJ00";"    8653"
"7238108";"T001038";"15000";"T001019";"PV20  ";"2016JJ00";"    8293"
"7238109";"T001038";"15000";"T001019";"PV20  ";"2017JJ00";"    8176"
"7238110";"T001038";"15000";"T001019";"PV20  ";"2018JJ00";"    8099"
"7238111";"T001038";"15000";"T001019";"PV20  ";"2019JJ00";"    7903"
"7238208";"T001038";"15000";"T001019";"PV24  ";"1988JJ00";"    1488"
"7238209";"T001038";"15000";"T001019";"PV24  ";"1989JJ00";"    1576"
"7238210";"T001038";"15000";"T001019";"PV24  ";"1990JJ00";"    1607"
"7238211";"T001038";"15000";"T001019";"PV24  ";"1991JJ00";"    1752"
"7238212";"T001038";"15000";"T001019";"PV24  ";"1992JJ00";"    1895"
"7238213";"T001038";"15000";"T001019";"PV24  ";"1993JJ00";"    2158"
"7238214";"T001038";"15000";"T001019";"PV24  ";"1994JJ00";"    2434"
"7238215";"T001038";"15000";"T001019";"PV24  ";"1995JJ00";"    2791"
"7238216";"T001038";"15000";"T001019";"PV24  ";"1996JJ00";"    2647"
"7238217";"T001038";"15000";"T001019";"PV24  ";"1997JJ00";"    4121"
"7238218";"T001038";"15000";"T001019";"PV24  ";"1998JJ00";"    4117"
"7238219";"T001038";"15000";"T001019";"PV24  ";"1999JJ00";"    4059"
"7238220";"T001038";"15000";"T001019";"PV24  ";"2000JJ00";"    4100"
"7238221";"T001038";"15000";"T001019";"PV24  ";"2001JJ00";"    4121"
"7238222";"T001038";"15000";"T001019";"PV24  ";"2002JJ00";"    4436"
"7238223";"T001038";"15000";"T001019";"PV24  ";"2003JJ00";"    4681"
"7238224";"T001038";"15000";"T001019";"PV24  ";"2004JJ00";"    5038"
"7238225";"T001038";"15000";"T001019";"PV24  ";"2005JJ00";"    5133"
"7238226";"T001038";"15000";"T001019";"PV24  ";"2006JJ00";"    5317"
"7238227";"T001038";"15000";"T001019";"PV24  ";"2007JJ00";"    5518"
"7238228";"T001038";"15000";"T001019";"PV24  ";"2008JJ00";"    5688"
"7238229";"T001038";"15000";"T001019";"PV24  ";"2009JJ00";"    5791"
"7238230";"T001038";"15000";"T001019";"PV24  ";"2010JJ00";"    5924"
"7238231";"T001038";"15000";"T001019";"PV24  ";"2011JJ00";"    6038"
"7238232";"T001038";"15000";"T001019";"PV24  ";"2012JJ00";"    6281"
"7238233";"T001038";"15000";"T001019";"PV24  ";"2013JJ00";"    6325"
"7238234";"T001038";"15000";"T001019";"PV24  ";"2014JJ00";"    6464"
"7238235";"T001038";"15000";"T001019";"PV24  ";"2015JJ00";"    6586"
"7238236";"T001038";"15000";"T001019";"PV24  ";"2016JJ00";"    6455"
"7238237";"T001038";"15000";"T001019";"PV24  ";"2017JJ00";"    6242"
"7238238";"T001038";"15000";"T001019";"PV24  ";"2018JJ00";"    6183"
"7238239";"T001038";"15000";"T001019";"PV24  ";"2019JJ00";"    6230"
"7380000";"T001038";"15100";"T001019";"PV20  ";"1988JJ00";"    5578"
"7380001";"T001038";"15100";"T001019";"PV20  ";"1989JJ00";"    5373"
"7380002";"T001038";"15100";"T001019";"PV20  ";"1990JJ00";"    5547"
"7380003";"T001038";"15100";"T001019";"PV20  ";"1991JJ00";"    5680"
"7380004";"T001038";"15100";"T001019";"PV20  ";"1992JJ00";"    5710"
"7380005";"T001038";"15100";"T001019";"PV20  ";"1993JJ00";"    5735"
"7380006";"T001038";"15100";"T001019";"PV20  ";"1994JJ00";"    6046"
"7380007";"T001038";"15100";"T001019";"PV20  ";"1995JJ00";"    6617"
"7380008";"T001038";"15100";"T001019";"PV20  ";"1996JJ00";"    6907"
"7380009";"T001038";"15100";"T001019";"PV20  ";"1997JJ00";"    6871"
"7380010";"T001038";"15100";"T001019";"PV20  ";"1998JJ00";"    9129"
"7380011";"T001038";"15100";"T001019";"PV20  ";"1999JJ00";"    8671"
"7380012";"T001038";"15100";"T001019";"PV20  ";"2000JJ00";"    8072"
"7380013";"T001038";"15100";"T001019";"PV20  ";"2001JJ00";"    7827"
"7380014";"T001038";"15100";"T001019";"PV20  ";"2002JJ00";"    7650"
"7380015";"T001038";"15100";"T001019";"PV20  ";"2003JJ00";"    7724"
"7380016";"T001038";"15100";"T001019";"PV20  ";"2004JJ00";"    8043"
"7380017";"T001038";"15100";"T001019";"PV20  ";"2005JJ00";"    8021"
"7380018";"T001038";"15100";"T001019";"PV20  ";"2006JJ00";"    7827"
"7380019";"T001038";"15100";"T001019";"PV20  ";"2007JJ00";"    8056"
"7380020";"T001038";"15100";"T001019";"PV20  ";"2008JJ00";"    8085"
"7380021";"T001038";"15100";"T001019";"PV20  ";"2009JJ00";"    8055"
"7380022";"T001038";"15100";"T001019";"PV20  ";"2010JJ00";"    8162"
"7380023";"T001038";"15100";"T001019";"PV20  ";"2011JJ00";"    8355"
"7380024";"T001038";"15100";"T001019";"PV20  ";"2012JJ00";"    8073"
"7380025";"T001038";"15100";"T001019";"PV20  ";"2013JJ00";"    8112"
"7380026";"T001038";"15100";"T001019";"PV20  ";"2014JJ00";"    8287"
"7380027";"T001038";"15100";"T001019";"PV20  ";"2015JJ00";"    8424"
"7380028";"T001038";"15100";"T001019";"PV20  ";"2016JJ00";"    8632"
"7380029";"T001038";"15100";"T001019";"PV20  ";"2017JJ00";"    8283"
"7380030";"T001038";"15100";"T001019";"PV20  ";"2018JJ00";"    8150"
"7380031";"T001038";"15100";"T001019";"PV20  ";"2019JJ00";"    8079"
"7380128";"T001038";"15100";"T001019";"PV24  ";"1988JJ00";"    1443"
"7380129";"T001038";"15100";"T001019";"PV24  ";"1989JJ00";"    1520"
"7380130";"T001038";"15100";"T001019";"PV24  ";"1990JJ00";"    1620"
"7380131";"T001038";"15100";"T001019";"PV24  ";"1991JJ00";"    1636"
"7380132";"T001038";"15100";"T001019";"PV24  ";"1992JJ00";"    1797"
"7380133";"T001038";"15100";"T001019";"PV24  ";"1993JJ00";"    1947"
"7380134";"T001038";"15100";"T001019";"PV24  ";"1994JJ00";"    2178"
"7380135";"T001038";"15100";"T001019";"PV24  ";"1995JJ00";"    2497"
"7380136";"T001038";"15100";"T001019";"PV24  ";"1996JJ00";"    2794"
"7380137";"T001038";"15100";"T001019";"PV24  ";"1997JJ00";"    2673"
"7380138";"T001038";"15100";"T001019";"PV24  ";"1998JJ00";"    4195"
"7380139";"T001038";"15100";"T001019";"PV24  ";"1999JJ00";"    4188"
"7380140";"T001038";"15100";"T001019";"PV24  ";"2000JJ00";"    4128"
"7380141";"T001038";"15100";"T001019";"PV24  ";"2001JJ00";"    4146"
"7380142";"T001038";"15100";"T001019";"PV24  ";"2002JJ00";"    4167"
"7380143";"T001038";"15100";"T001019";"PV24  ";"2003JJ00";"    4463"
"7380144";"T001038";"15100";"T001019";"PV24  ";"2004JJ00";"    4677"
"7380145";"T001038";"15100";"T001019";"PV24  ";"2005JJ00";"    5020"
"7380146";"T001038";"15100";"T001019";"PV24  ";"2006JJ00";"    5133"
"7380147";"T001038";"15100";"T001019";"PV24  ";"2007JJ00";"    5287"
"7380148";"T001038";"15100";"T001019";"PV24  ";"2008JJ00";"    5500"
"7380149";"T001038";"15100";"T001019";"PV24  ";"2009JJ00";"    5657"
"7380150";"T001038";"15100";"T001019";"PV24  ";"2010JJ00";"    5752"
"7380151";"T001038";"15100";"T001019";"PV24  ";"2011JJ00";"    5899"
"7380152";"T001038";"15100";"T001019";"PV24  ";"2012JJ00";"    6034"
"7380153";"T001038";"15100";"T001019";"PV24  ";"2013JJ00";"    6229"
"7380154";"T001038";"15100";"T001019";"PV24  ";"2014JJ00";"    6277"
"7380155";"T001038";"15100";"T001019";"PV24  ";"2015JJ00";"    6415"
"7380156";"T001038";"15100";"T001019";"PV24  ";"2016JJ00";"    6531"
"7380157";"T001038";"15100";"T001019";"PV24  ";"2017JJ00";"    6431"
"7380158";"T001038";"15100";"T001019";"PV24  ";"2018JJ00";"    6185"
"7380159";"T001038";"15100";"T001019";"PV24  ";"2019JJ00";"    6179"
"7521920";"T001038";"15200";"T001019";"PV20  ";"1988JJ00";"    5437"
"7521921";"T001038";"15200";"T001019";"PV20  ";"1989JJ00";"    5524"
"7521922";"T001038";"15200";"T001019";"PV20  ";"1990JJ00";"    5368"
"7521923";"T001038";"15200";"T001019";"PV20  ";"1991JJ00";"    5515"
"7521924";"T001038";"15200";"T001019";"PV20  ";"1992JJ00";"    5642"
"7521925";"T001038";"15200";"T001019";"PV20  ";"1993JJ00";"    5674"
"7521926";"T001038";"15200";"T001019";"PV20  ";"1994JJ00";"    5702"
"7521927";"T001038";"15200";"T001019";"PV20  ";"1995JJ00";"    6031"
"7521928";"T001038";"15200";"T001019";"PV20  ";"1996JJ00";"    6595"
"7521929";"T001038";"15200";"T001019";"PV20  ";"1997JJ00";"    6895"
"7521930";"T001038";"15200";"T001019";"PV20  ";"1998JJ00";"    6833"
"7521931";"T001038";"15200";"T001019";"PV20  ";"1999JJ00";"    9095"
"7521932";"T001038";"15200";"T001019";"PV20  ";"2000JJ00";"    8642"
"7521933";"T001038";"15200";"T001019";"PV20  ";"2001JJ00";"    8070"
"7521934";"T001038";"15200";"T001019";"PV20  ";"2002JJ00";"    7787"
"7521935";"T001038";"15200";"T001019";"PV20  ";"2003JJ00";"    7640"
"7521936";"T001038";"15200";"T001019";"PV20  ";"2004JJ00";"    7687"
"7521937";"T001038";"15200";"T001019";"PV20  ";"2005JJ00";"    7996"
"7521938";"T001038";"15200";"T001019";"PV20  ";"2006JJ00";"    7971"
"7521939";"T001038";"15200";"T001019";"PV20  ";"2007JJ00";"    7774"
"7521940";"T001038";"15200";"T001019";"PV20  ";"2008JJ00";"    7994"
"7521941";"T001038";"15200";"T001019";"PV20  ";"2009JJ00";"    8064"
"7521942";"T001038";"15200";"T001019";"PV20  ";"2010JJ00";"    8047"
"7521943";"T001038";"15200";"T001019";"PV20  ";"2011JJ00";"    8149"
"7521944";"T001038";"15200";"T001019";"PV20  ";"2012JJ00";"    8319"
"7521945";"T001038";"15200";"T001019";"PV20  ";"2013JJ00";"    8043"
"7521946";"T001038";"15200";"T001019";"PV20  ";"2014JJ00";"    8075"
"7521947";"T001038";"15200";"T001019";"PV20  ";"2015JJ00";"    8253"
"7521948";"T001038";"15200";"T001019";"PV20  ";"2016JJ00";"    8408"
"7521949";"T001038";"15200";"T001019";"PV20  ";"2017JJ00";"    8597"
"7521950";"T001038";"15200";"T001019";"PV20  ";"2018JJ00";"    8280"
"7521951";"T001038";"15200";"T001019";"PV20  ";"2019JJ00";"    8146"
"7522048";"T001038";"15200";"T001019";"PV24  ";"1988JJ00";"    1378"
"7522049";"T001038";"15200";"T001019";"PV24  ";"1989JJ00";"    1468"
"7522050";"T001038";"15200";"T001019";"PV24  ";"1990JJ00";"    1550"
"7522051";"T001038";"15200";"T001019";"PV24  ";"1991JJ00";"    1663"
"7522052";"T001038";"15200";"T001019";"PV24  ";"1992JJ00";"    1681"
"7522053";"T001038";"15200";"T001019";"PV24  ";"1993JJ00";"    1826"
"7522054";"T001038";"15200";"T001019";"PV24  ";"1994JJ00";"    1983"
"7522055";"T001038";"15200";"T001019";"PV24  ";"1995JJ00";"    2221"
"7522056";"T001038";"15200";"T001019";"PV24  ";"1996JJ00";"    2542"
"7522057";"T001038";"15200";"T001019";"PV24  ";"1997JJ00";"    2815"
"7522058";"T001038";"15200";"T001019";"PV24  ";"1998JJ00";"    2714"
"7522059";"T001038";"15200";"T001019";"PV24  ";"1999JJ00";"    4252"
"7522060";"T001038";"15200";"T001019";"PV24  ";"2000JJ00";"    4248"
"7522061";"T001038";"15200";"T001019";"PV24  ";"2001JJ00";"    4182"
"7522062";"T001038";"15200";"T001019";"PV24  ";"2002JJ00";"    4171"
"7522063";"T001038";"15200";"T001019";"PV24  ";"2003JJ00";"    4194"
"7522064";"T001038";"15200";"T001019";"PV24  ";"2004JJ00";"    4473"
"7522065";"T001038";"15200";"T001019";"PV24  ";"2005JJ00";"    4679"
"7522066";"T001038";"15200";"T001019";"PV24  ";"2006JJ00";"    5015"
"7522067";"T001038";"15200";"T001019";"PV24  ";"2007JJ00";"    5114"
"7522068";"T001038";"15200";"T001019";"PV24  ";"2008JJ00";"    5255"
"7522069";"T001038";"15200";"T001019";"PV24  ";"2009JJ00";"    5510"
"7522070";"T001038";"15200";"T001019";"PV24  ";"2010JJ00";"    5629"
"7522071";"T001038";"15200";"T001019";"PV24  ";"2011JJ00";"    5733"
"7522072";"T001038";"15200";"T001019";"PV24  ";"2012JJ00";"    5877"
"7522073";"T001038";"15200";"T001019";"PV24  ";"2013JJ00";"    5997"
"7522074";"T001038";"15200";"T001019";"PV24  ";"2014JJ00";"    6205"
"7522075";"T001038";"15200";"T001019";"PV24  ";"2015JJ00";"    6257"
"7522076";"T001038";"15200";"T001019";"PV24  ";"2016JJ00";"    6350"
"7522077";"T001038";"15200";"T001019";"PV24  ";"2017JJ00";"    6474"
"7522078";"T001038";"15200";"T001019";"PV24  ";"2018JJ00";"    6386"
"7522079";"T001038";"15200";"T001019";"PV24  ";"2019JJ00";"    6178"
"7663840";"T001038";"15300";"T001019";"PV20  ";"1988JJ00";"    5584"
"7663841";"T001038";"15300";"T001019";"PV20  ";"1989JJ00";"    5389"
"7663842";"T001038";"15300";"T001019";"PV20  ";"1990JJ00";"    5507"
"7663843";"T001038";"15300";"T001019";"PV20  ";"1991JJ00";"    5338"
"7663844";"T001038";"15300";"T001019";"PV20  ";"1992JJ00";"    5497"
"7663845";"T001038";"15300";"T001019";"PV20  ";"1993JJ00";"    5607"
"7663846";"T001038";"15300";"T001019";"PV20  ";"1994JJ00";"    5660"
"7663847";"T001038";"15300";"T001019";"PV20  ";"1995JJ00";"    5686"
"7663848";"T001038";"15300";"T001019";"PV20  ";"1996JJ00";"    6014"
"7663849";"T001038";"15300";"T001019";"PV20  ";"1997JJ00";"    6584"
"7663850";"T001038";"15300";"T001019";"PV20  ";"1998JJ00";"    6857"
"7663851";"T001038";"15300";"T001019";"PV20  ";"1999JJ00";"    6818"
"7663852";"T001038";"15300";"T001019";"PV20  ";"2000JJ00";"    9065"
"7663853";"T001038";"15300";"T001019";"PV20  ";"2001JJ00";"    8602"
"7663854";"T001038";"15300";"T001019";"PV20  ";"2002JJ00";"    8063"
"7663855";"T001038";"15300";"T001019";"PV20  ";"2003JJ00";"    7765"
"7663856";"T001038";"15300";"T001019";"PV20  ";"2004JJ00";"    7602"
"7663857";"T001038";"15300";"T001019";"PV20  ";"2005JJ00";"    7614"
"7663858";"T001038";"15300";"T001019";"PV20  ";"2006JJ00";"    7948"
"7663859";"T001038";"15300";"T001019";"PV20  ";"2007JJ00";"    7926"
"7663860";"T001038";"15300";"T001019";"PV20  ";"2008JJ00";"    7724"
"7663861";"T001038";"15300";"T001019";"PV20  ";"2009JJ00";"    7975"
"7663862";"T001038";"15300";"T001019";"PV20  ";"2010JJ00";"    8006"
"7663863";"T001038";"15300";"T001019";"PV20  ";"2011JJ00";"    8027"
"7663864";"T001038";"15300";"T001019";"PV20  ";"2012JJ00";"    8132"
